Image,u,v
DJI_0919.JPG,269,2569
DJI_0919.JPG,170,2874
DJI_0919.JPG,355,3166
DJI_0919.JPG,306,3173
DJI_0919.JPG,214,2893
DJI_0919.JPG,183,3114
DJI_0919.JPG,461,3125
DJI_0919.JPG,252,3138
DJI_0919.JPG,55,2875
DJI_0919.JPG,262,3148
DJI_0919.JPG,190,2612
DJI_0919.JPG,130,2766
DJI_0919.JPG,77,2673
DJI_0919.JPG,124,2942
DJI_0919.JPG,37,3137
DJI_0919.JPG,166,2910
DJI_0919.JPG,284,2859
DJI_0919.JPG,101,2880
DJI_0919.JPG,468,3117
DJI_0919.JPG,310,2673
DJI_0919.JPG,284,2650
DJI_0919.JPG,332,2835
DJI_0919.JPG,184,2585
DJI_0919.JPG,139,2570
DJI_0919.JPG,19,2769
DJI_0919.JPG,56,2910
DJI_0919.JPG,498,3101
DJI_0919.JPG,233,2739
DJI_0919.JPG,332,3066
DJI_0919.JPG,92,3057
DJI_0919.JPG,95,2957
DJI_0919.JPG,33,2941
DJI_0919.JPG,133,2629
DJI_0919.JPG,85,3017
DJI_0919.JPG,189,2906
DJI_0919.JPG,281,2671
DJI_0919.JPG,178,3178
DJI_0919.JPG,338,3029
DJI_0919.JPG,113,3042
DJI_0919.JPG,329,2627
DJI_0919.JPG,355,3068
DJI_0919.JPG,48,2709
DJI_0919.JPG,132,2793
DJI_0919.JPG,295,2663
DJI_0919.JPG,245,2708
DJI_0919.JPG,240,2965
DJI_0919.JPG,345,2891
DJI_0919.JPG,140,3164
DJI_0919.JPG,271,2813
DJI_0919.JPG,159,2698
DJI_0919.JPG,108,2612
DJI_0919.JPG,247,2604
DJI_0919.JPG,69,2741
DJI_0919.JPG,45,2826
DJI_0919.JPG,96,3183
DJI_0919.JPG,131,3085
DJI_0919.JPG,111,2715
DJI_0919.JPG,171,2756
DJI_0919.JPG,373,3034
DJI_0919.JPG,293,2633
DJI_0919.JPG,58,3162
DJI_0919.JPG,203,3081
DJI_0919.JPG,493,3073
DJI_0919.JPG,150,2506
DJI_0919.JPG,19,2796
DJI_0919.JPG,268,2644
DJI_0919.JPG,151,3010
DJI_0919.JPG,188,2941
DJI_0919.JPG,250,2909
DJI_0919.JPG,43,2869
DJI_0919.JPG,285,2722
DJI_0919.JPG,67,2814
DJI_0919.JPG,287,2894
DJI_0919.JPG,338,3085
DJI_0919.JPG,180,2977
DJI_0919.JPG,43,2803
DJI_0919.JPG,240,2853
DJI_0919.JPG,48,3005
DJI_0919.JPG,67,3060
DJI_0919.JPG,185,2989
DJI_0919.JPG,297,3021
DJI_0919.JPG,305,3039
DJI_0919.JPG,438,3098
DJI_0919.JPG,261,3167
DJI_0919.JPG,130,2780
DJI_0919.JPG,298,3047
DJI_0919.JPG,172,3048
DJI_0919.JPG,35,3063
DJI_0919.JPG,236,3167
DJI_0919.JPG,232,2885
DJI_0919.JPG,142,2951
DJI_0919.JPG,315,3160
DJI_0919.JPG,171,2838
DJI_0919.JPG,3533,2763
DJI_0919.JPG,3438,2674
DJI_0919.JPG,3266,2846
DJI_0919.JPG,3324,2759
DJI_0919.JPG,3394,2675
DJI_0919.JPG,3431,2867
DJI_0919.JPG,3401,2809
DJI_0919.JPG,3297,2874
DJI_0919.JPG,3476,2888
DJI_0919.JPG,3505,2749
DJI_0919.JPG,3549,2699
DJI_0919.JPG,3330,2898
DJI_0919.JPG,3394,2915
DJI_0919.JPG,3592,2775
DJI_0919.JPG,3444,2834
DJI_0919.JPG,3386,2847
DJI_0919.JPG,3536,2556
DJI_0919.JPG,3357,2872
DJI_0919.JPG,3306,2750
DJI_0919.JPG,3429,2795
DJI_0919.JPG,3337,2707
DJI_0919.JPG,3322,2865
DJI_0919.JPG,3277,2778
DJI_0919.JPG,3357,2803
DJI_0919.JPG,3533,2780
DJI_0919.JPG,3546,2667
DJI_0919.JPG,3628,2794
DJI_0919.JPG,3399,2727
DJI_0919.JPG,3295,2810
DJI_0919.JPG,3488,2834
DJI_0919.JPG,3504,2844
DJI_0919.JPG,3584,2486
DJI_0919.JPG,3451,2771
DJI_0919.JPG,3540,2867
DJI_0919.JPG,3604,2866
DJI_0919.JPG,3397,2614
DJI_0919.JPG,3416,2788
DJI_0919.JPG,3510,2889
DJI_0919.JPG,3340,2841
DJI_0919.JPG,3341,2870
DJI_0919.JPG,3571,2481
DJI_0919.JPG,3450,2922
DJI_0919.JPG,3443,2739
DJI_0919.JPG,3525,2514
DJI_0919.JPG,3567,2806
DJI_0919.JPG,3330,2817
DJI_0919.JPG,3492,2752
DJI_0919.JPG,3596,2519
DJI_0919.JPG,3596,2820
DJI_0919.JPG,3578,2778
DJI_0919.JPG,3435,2711
DJI_0919.JPG,3463,2696
DJI_0919.JPG,3416,2832
DJI_0919.JPG,3334,2829
DJI_0919.JPG,3361,2930
DJI_0919.JPG,3454,3003
DJI_0919.JPG,3520,2820
DJI_0919.JPG,3518,2473
DJI_0919.JPG,3356,2779
DJI_0919.JPG,3444,2798
DJI_0919.JPG,3281,2793
DJI_0919.JPG,3477,2800
DJI_0919.JPG,3493,2786
DJI_0919.JPG,3362,2846
DJI_0919.JPG,3438,2850
DJI_0919.JPG,3415,2756
DJI_0919.JPG,3429,2941
DJI_0919.JPG,3479,2755
DJI_0919.JPG,3347,2859
DJI_0919.JPG,3279,2859
DJI_0919.JPG,3433,2692
DJI_0919.JPG,3558,2841
DJI_0919.JPG,3375,2766
DJI_0919.JPG,3538,2881
DJI_0919.JPG,3514,2833
DJI_0919.JPG,3514,2506
DJI_0919.JPG,3426,2763
DJI_0919.JPG,3559,2515
DJI_0919.JPG,3491,2599
DJI_0919.JPG,3457,2824
DJI_0919.JPG,3411,2879
DJI_0919.JPG,3494,2856
DJI_0919.JPG,3435,2883
DJI_0919.JPG,3463,2800
DJI_0919.JPG,771,3474
DJI_0919.JPG,181,3582
DJI_0919.JPG,68,3290
DJI_0919.JPG,673,3561
DJI_0919.JPG,613,3398
DJI_0919.JPG,647,3479
DJI_0919.JPG,46,3373
DJI_0919.JPG,229,3379
DJI_0919.JPG,542,3447
DJI_0919.JPG,580,3510
DJI_0919.JPG,110,3684
DJI_0919.JPG,228,3451
DJI_0919.JPG,54,3405
DJI_0919.JPG,269,3223
DJI_0919.JPG,59,3226
DJI_0919.JPG,220,3561
DJI_0919.JPG,571,3401
DJI_0919.JPG,28,3234
DJI_0919.JPG,236,3612
DJI_0919.JPG,489,3455
DJI_0919.JPG,117,3637
DJI_0919.JPG,20,3409
DJI_0919.JPG,198,3660
DJI_0919.JPG,292,3578
DJI_0919.JPG,307,3628
DJI_0919.JPG,24,3691
DJI_0919.JPG,272,3401
DJI_0919.JPG,272,3624
DJI_0919.JPG,317,3419
DJI_0919.JPG,128,3325
DJI_0919.JPG,672,3364
DJI_0919.JPG,160,3625
DJI_0919.JPG,239,3223
DJI_0919.JPG,626,3483
DJI_0919.JPG,225,3253
DJI_0919.JPG,156,3381
DJI_0919.JPG,162,3235
DJI_0919.JPG,284,3316
DJI_0919.JPG,272,3336
DJI_0919.JPG,709,3481
DJI_0919.JPG,340,3216
DJI_0919.JPG,186,3620
DJI_0919.JPG,714,3421
DJI_0919.JPG,75,3704
DJI_0919.JPG,452,3791
DJI_0919.JPG,239,3677
DJI_0919.JPG,715,3386
DJI_0919.JPG,296,3380
DJI_0919.JPG,81,3321
DJI_0919.JPG,314,3497
DJI_0919.JPG,329,3389
DJI_0919.JPG,176,3463
DJI_0919.JPG,715,3461
DJI_0919.JPG,30,3420
DJI_0919.JPG,426,3939
DJI_0919.JPG,24,3272
DJI_0919.JPG,228,3332
DJI_0919.JPG,295,3450
DJI_0919.JPG,150,3576
DJI_0919.JPG,94,3246
DJI_0919.JPG,132,3640
DJI_0919.JPG,677,3334
DJI_0919.JPG,111,3377
DJI_0919.JPG,101,3708
DJI_0919.JPG,147,3597
DJI_0919.JPG,332,3373
DJI_0919.JPG,27,3555
DJI_0919.JPG,118,3317
DJI_0919.JPG,636,3524
DJI_0919.JPG,663,3417
DJI_0919.JPG,15,3493
DJI_0919.JPG,390,3827
DJI_0919.JPG,96,3594
DJI_0919.JPG,249,3399
DJI_0919.JPG,578,3457
DJI_0919.JPG,148,3417
DJI_0919.JPG,259,3361
DJI_0919.JPG,300,3421
DJI_0919.JPG,76,3388
DJI_0919.JPG,250,3299
DJI_0919.JPG,649,3427
DJI_0919.JPG,147,3265
DJI_0919.JPG,63,3529
DJI_0919.JPG,154,3347
DJI_0919.JPG,39,3452
DJI_0919.JPG,172,3268
DJI_0919.JPG,150,3371
DJI_0919.JPG,177,3444
DJI_0919.JPG,646,3449
DJI_0919.JPG,77,3337
DJI_0919.JPG,100,3433
DJI_0919.JPG,234,3592
DJI_0919.JPG,700,3390
DJI_0919.JPG,53,3667
DJI_0919.JPG,93,3423
DJI_0919.JPG,587,3494
DJI_0919.JPG,138,3459
DJI_0919.JPG,592,3433
DJI_0919.JPG,137,3314
DJI_0919.JPG,685,3282
DJI_0919.JPG,186,3501
DJI_0919.JPG,700,3414
DJI_0919.JPG,34,3405
DJI_0919.JPG,331,3224
DJI_0919.JPG,136,3426
DJI_0919.JPG,645,3498
DJI_0919.JPG,418,3789
DJI_0919.JPG,68,3671
DJI_0919.JPG,51,3392
DJI_0919.JPG,84,3349
DJI_0919.JPG,72,3234
DJI_0919.JPG,117,3544
DJI_0919.JPG,588,3387
DJI_0919.JPG,324,3402
DJI_0919.JPG,126,3217
DJI_0919.JPG,82,3418
DJI_0919.JPG,214,3667
DJI_0919.JPG,138,3243
DJI_0919.JPG,195,3393
DJI_0919.JPG,139,3496
DJI_0919.JPG,202,3383
DJI_0919.JPG,252,3510
DJI_0919.JPG,198,3571
DJI_0919.JPG,258,3293
DJI_0919.JPG,650,3541
DJI_0919.JPG,174,3599
DJI_0919.JPG,613,3383
DJI_0919.JPG,183,3635
DJI_0919.JPG,680,3406
DJI_0919.JPG,147,3632
DJI_0919.JPG,97,3318
DJI_0919.JPG,300,3484
DJI_0919.JPG,49,3337
DJI_0919.JPG,115,3365
DJI_0919.JPG,278,3214
DJI_0919.JPG,140,3613
DJI_0919.JPG,26,3368
DJI_0919.JPG,34,3537
DJI_0919.JPG,132,3338
DJI_0919.JPG,42,3662
DJI_0919.JPG,680,3376
DJI_0919.JPG,169,3616
DJI_0919.JPG,202,3369
DJI_0919.JPG,296,3617
DJI_0919.JPG,81,3378
DJI_0919.JPG,660,3469
DJI_0919.JPG,139,3214
DJI_0919.JPG,122,3524
DJI_0919.JPG,286,3415
DJI_0919.JPG,2257,3659
DJI_0919.JPG,1707,3946
DJI_0919.JPG,2220,3696
DJI_0919.JPG,2291,3664
DJI_0919.JPG,2226,3682
DJI_0919.JPG,1959,3243
DJI_0919.JPG,1908,3309
DJI_0919.JPG,1907,3236
DJI_0919.JPG,2258,3639
DJI_0919.JPG,1961,3284
DJI_0919.JPG,1867,3344
DJI_0919.JPG,1834,3359
DJI_0919.JPG,1932,3298
DJI_0919.JPG,2237,3672
DJI_0919.JPG,2263,3754
DJI_0919.JPG,1756,3936
DJI_0919.JPG,2273,3662
DJI_0919.JPG,2236,3697
DJI_0919.JPG,1901,3271
DJI_0919.JPG,2236,3718
DJI_0919.JPG,2258,3738
DJI_0919.JPG,4076,3301
DJI_0920.JPG,1574,940
DJI_0920.JPG,1550,952
DJI_0920.JPG,1579,979
DJI_0920.JPG,2501,932
DJI_0920.JPG,2492,981
DJI_0920.JPG,2630,931
DJI_0920.JPG,2476,947
DJI_0920.JPG,2508,987
DJI_0920.JPG,2549,985
DJI_0920.JPG,2966,1854
DJI_0920.JPG,3082,1764
DJI_0920.JPG,3080,1808
DJI_0920.JPG,3127,1717
DJI_0920.JPG,2965,1820
DJI_0920.JPG,3124,1818
DJI_0920.JPG,3019,1806
DJI_0920.JPG,3014,1855
DJI_0920.JPG,3051,1712
DJI_0920.JPG,3114,1662
DJI_0920.JPG,2986,1791
DJI_0920.JPG,3109,1778
DJI_0920.JPG,3050,1789
DJI_0920.JPG,3044,1702
DJI_0920.JPG,3120,1710
DJI_0920.JPG,3139,1769
DJI_0920.JPG,3019,1822
DJI_0920.JPG,2969,1834
DJI_0920.JPG,3133,1755
DJI_0920.JPG,3006,1742
DJI_0920.JPG,3059,1913
DJI_0920.JPG,3138,1818
DJI_0920.JPG,515,3149
DJI_0920.JPG,499,3154
DJI_0920.JPG,607,3148
DJI_0920.JPG,530,3146
DJI_0920.JPG,116,3150
DJI_0920.JPG,157,3100
DJI_0920.JPG,179,3118
DJI_0920.JPG,263,3116
DJI_0920.JPG,185,3106
DJI_0920.JPG,596,3159
DJI_0920.JPG,211,3113
DJI_0920.JPG,117,3118
DJI_0920.JPG,179,3051
DJI_0920.JPG,207,3078
DJI_0920.JPG,580,3177
DJI_0920.JPG,1065,3013
DJI_0920.JPG,2362,2723
DJI_0920.JPG,1955,2475
DJI_0920.JPG,1977,2496
DJI_0920.JPG,1964,2443
DJI_0920.JPG,2385,2630
DJI_0920.JPG,2001,2483
DJI_0920.JPG,2412,2622
DJI_0920.JPG,3407,3187
DJI_0920.JPG,24,3820
DJI_0920.JPG,19,3923
DJI_0920.JPG,108,3943
DJI_0920.JPG,57,3944
DJI_0920.JPG,15,3216
DJI_0920.JPG,37,3876
DJI_0920.JPG,42,3921
DJI_0920.JPG,14,3909
DJI_0920.JPG,119,3918
DJI_0920.JPG,13,3868
DJI_0920.JPG,29,3566
DJI_0920.JPG,3151,3592
DJI_0920.JPG,3161,3523
DJI_0920.JPG,3183,3486
DJI_0920.JPG,3176,3551
DJI_0920.JPG,3178,3617
DJI_0920.JPG,3421,3503
DJI_0920.JPG,3442,3428
DJI_0920.JPG,3224,3643
DJI_0920.JPG,3326,3411
DJI_0920.JPG,3281,3417
DJI_0920.JPG,3287,3556
DJI_0920.JPG,3271,3594
DJI_0920.JPG,3364,3633
DJI_0920.JPG,3228,3443
DJI_0920.JPG,3241,3543
DJI_0920.JPG,3339,3516
DJI_0920.JPG,3393,3488
DJI_0920.JPG,3319,3611
DJI_0920.JPG,3286,3466
DJI_0920.JPG,3331,3578
DJI_0920.JPG,3437,3390
DJI_0920.JPG,3392,3583
DJI_0920.JPG,3281,3662
DJI_0920.JPG,3432,3589
DJI_0920.JPG,3246,3679
DJI_0920.JPG,3496,3588
DJI_0920.JPG,3301,3529
DJI_0920.JPG,3243,3619
DJI_0920.JPG,3217,3496
DJI_0920.JPG,3486,3491
DJI_0920.JPG,3301,3497
DJI_0920.JPG,3399,3628
DJI_0920.JPG,3460,3524
DJI_0920.JPG,3316,3454
DJI_0920.JPG,3427,3607
DJI_0920.JPG,3381,3575
DJI_0920.JPG,3349,3431
DJI_0920.JPG,3411,3234
DJI_0920.JPG,3388,3596
DJI_0920.JPG,3225,3580
DJI_0920.JPG,3518,3508
DJI_0920.JPG,3260,3508
DJI_0920.JPG,3380,3328
DJI_0920.JPG,3293,3576
DJI_0920.JPG,3478,3215
DJI_0920.JPG,3383,3529
DJI_0920.JPG,3428,3286
DJI_0920.JPG,3319,3538
DJI_0920.JPG,3259,3469
DJI_0920.JPG,3344,3566
DJI_0920.JPG,3250,3590
DJI_0920.JPG,3221,3562
DJI_0920.JPG,3367,3540
DJI_0920.JPG,3409,3494
DJI_0920.JPG,3213,3609
DJI_0920.JPG,3294,3539
DJI_0920.JPG,3408,3567
DJI_0920.JPG,3487,3240
DJI_0920.JPG,3454,3659
DJI_0920.JPG,3318,3436
DJI_0920.JPG,3370,3488
DJI_0920.JPG,3284,3330
DJI_0920.JPG,3239,3518
DJI_0920.JPG,3355,3468
DJI_0920.JPG,3309,3359
DJI_0920.JPG,3232,3627
DJI_0920.JPG,3331,3480
DJI_0920.JPG,3300,3462
DJI_0920.JPG,3328,3460
DJI_0920.JPG,3328,3524
DJI_0920.JPG,3235,3661
DJI_0920.JPG,3300,3620
DJI_0920.JPG,3323,3625
DJI_0920.JPG,3326,3595
DJI_0940.JPG,2475,63
DJI_0940.JPG,2526,54
DJI_0940.JPG,2524,106
DJI_0940.JPG,2526,71
DJI_0940.JPG,2442,66
DJI_0940.JPG,3541,596
DJI_0940.JPG,3470,630
DJI_0940.JPG,3977,706
DJI_0940.JPG,3473,647
DJI_0940.JPG,3531,557
DJI_0940.JPG,3970,739
DJI_0940.JPG,3572,653
DJI_0940.JPG,3501,641
DJI_0940.JPG,3539,612
DJI_0940.JPG,4049,435
DJI_0940.JPG,4081,435
DJI_0940.JPG,4199,373
DJI_0940.JPG,4198,420
DJI_0940.JPG,4155,293
DJI_0940.JPG,4059,349
DJI_0940.JPG,4051,560
DJI_0940.JPG,4084,359
DJI_0940.JPG,4033,369
DJI_0940.JPG,4131,406
DJI_0940.JPG,4102,380
DJI_0940.JPG,4098,404
DJI_0940.JPG,4282,447
DJI_0940.JPG,4231,444
DJI_0940.JPG,4105,485
DJI_0940.JPG,4011,623
DJI_0940.JPG,4232,383
DJI_0940.JPG,4225,507
DJI_0940.JPG,4244,486
DJI_0940.JPG,4065,463
DJI_0940.JPG,4127,362
DJI_0940.JPG,4293,462
DJI_0940.JPG,4158,377
DJI_0940.JPG,4026,492
DJI_0940.JPG,4252,416
DJI_0940.JPG,4059,450
DJI_0940.JPG,4281,496
DJI_0940.JPG,4175,316
DJI_0940.JPG,4067,523
DJI_0940.JPG,4033,440
DJI_0940.JPG,4166,347
DJI_0940.JPG,2953,1570
DJI_0940.JPG,2915,1558
DJI_0940.JPG,2937,1582
DJI_0940.JPG,2623,886
DJI_0940.JPG,2966,1558
DJI_0940.JPG,2914,1525
DJI_0940.JPG,2924,1530
DJI_0940.JPG,3962,860
DJI_0940.JPG,3983,868
DJI_0940.JPG,3964,814
DJI_0940.JPG,3948,819
DJI_0940.JPG,4046,894
DJI_0940.JPG,4042,836
DJI_0940.JPG,4039,860
DJI_0940.JPG,4086,885
DJI_0940.JPG,4067,892
DJI_0940.JPG,4017,839
DJI_0940.JPG,4037,910
DJI_0940.JPG,4042,877
DJI_0940.JPG,4114,937
DJI_0940.JPG,3476,2336
DJI_0940.JPG,3571,2362
DJI_0940.JPG,3510,2379
DJI_0940.JPG,3547,2329
DJI_0940.JPG,4511,2015
DJI_0940.JPG,4536,2235
DJI_0940.JPG,4460,2345
DJI_0940.JPG,4423,2263
DJI_0940.JPG,4418,2223
DJI_0940.JPG,4465,2280
DJI_0940.JPG,4515,2222
DJI_0940.JPG,4436,2312
DJI_0940.JPG,4528,2144
DJI_0940.JPG,4461,2115
DJI_0940.JPG,4502,2360
DJI_0940.JPG,4552,2379
DJI_0940.JPG,4507,2200
DJI_0940.JPG,4618,2346
DJI_0940.JPG,4518,2265
DJI_0940.JPG,4494,2065
DJI_0940.JPG,4452,2243
DJI_0940.JPG,4558,2305
DJI_0940.JPG,4538,2324
DJI_0940.JPG,4454,2045
DJI_0940.JPG,4504,2155
DJI_0940.JPG,4634,2309
DJI_0940.JPG,4557,2352
DJI_0940.JPG,4500,2126
DJI_0940.JPG,4444,2201
DJI_0940.JPG,4482,2316
DJI_0940.JPG,4680,2340
DJI_0940.JPG,4453,2181
DJI_0940.JPG,4471,2010
DJI_0940.JPG,4487,2350
DJI_0940.JPG,4507,2294
DJI_0940.JPG,4550,2316
DJI_0940.JPG,4451,2261
DJI_0940.JPG,4583,2326
DJI_0940.JPG,4603,2353
DJI_0940.JPG,4525,2335
DJI_0940.JPG,4515,2136
DJI_0940.JPG,4545,2248
DJI_0940.JPG,4612,2424
DJI_0940.JPG,4561,2415
DJI_0940.JPG,4598,2438
DJI_0940.JPG,1841,3757
DJI_0941.JPG,2362,394
DJI_0941.JPG,2363,443
DJI_0941.JPG,2337,475
DJI_0941.JPG,1659,61
DJI_0941.JPG,2372,490
DJI_0941.JPG,2366,377
DJI_0941.JPG,2377,359
DJI_0941.JPG,2633,507
DJI_0941.JPG,2477,445
DJI_0941.JPG,2736,412
DJI_0941.JPG,2704,328
DJI_0941.JPG,2581,523
DJI_0941.JPG,2566,370
DJI_0941.JPG,2619,469
DJI_0941.JPG,2510,455
DJI_0941.JPG,2681,489
DJI_0941.JPG,2607,290
DJI_0941.JPG,2500,696
DJI_0941.JPG,2743,346
DJI_0941.JPG,2659,397
DJI_0941.JPG,2598,445
DJI_0941.JPG,2527,323
DJI_0941.JPG,2682,443
DJI_0941.JPG,2595,473
DJI_0941.JPG,2651,324
DJI_0941.JPG,2655,170
DJI_0941.JPG,2556,508
DJI_0941.JPG,2427,390
DJI_0941.JPG,2492,382
DJI_0941.JPG,2570,340
DJI_0941.JPG,2684,337
DJI_0941.JPG,2705,448
DJI_0941.JPG,2620,348
DJI_0941.JPG,2450,697
DJI_0941.JPG,2486,332
DJI_0941.JPG,2678,373
DJI_0941.JPG,2606,388
DJI_0941.JPG,2562,447
DJI_0941.JPG,2637,272
DJI_0941.JPG,2525,456
DJI_0941.JPG,2445,360
DJI_0941.JPG,2671,360
DJI_0941.JPG,2513,412
DJI_0941.JPG,2457,330
DJI_0941.JPG,2716,386
DJI_0941.JPG,2443,742
DJI_0941.JPG,2493,740
DJI_0941.JPG,2427,733
DJI_0941.JPG,2643,466
DJI_0941.JPG,2662,295
DJI_0941.JPG,2726,394
DJI_0941.JPG,2442,472
DJI_0941.JPG,2570,413
DJI_0941.JPG,2508,299
DJI_0941.JPG,2549,293
DJI_0941.JPG,2550,381
DJI_0941.JPG,2429,434
DJI_0941.JPG,2638,314
DJI_0941.JPG,2419,704
DJI_0941.JPG,2669,331
DJI_0941.JPG,2451,521
DJI_0941.JPG,3886,24
DJI_0941.JPG,3928,32
DJI_0941.JPG,3861,56
DJI_0941.JPG,3955,1429
DJI_0941.JPG,3978,1499
DJI_0941.JPG,3950,1490
DJI_0941.JPG,3957,1371
DJI_0941.JPG,3964,1494
DJI_0941.JPG,3984,1327
DJI_0941.JPG,3451,1243
DJI_0941.JPG,3988,1252
DJI_0941.JPG,3914,1364
DJI_0941.JPG,3947,1319
DJI_0941.JPG,3944,1400
DJI_0941.JPG,3970,1337
DJI_0941.JPG,3921,1334
DJI_0941.JPG,3948,1385
DJI_0941.JPG,3942,1441
DJI_0941.JPG,3490,1250
DJI_0941.JPG,3456,1263
DJI_0941.JPG,3986,1070
DJI_0941.JPG,3951,1415
DJI_0941.JPG,3974,1278
DJI_0941.JPG,3557,1246
DJI_0941.JPG,3916,1347
DJI_0941.JPG,4037,1531
DJI_0941.JPG,4035,1078
DJI_0941.JPG,4118,994
DJI_0941.JPG,4070,1071
DJI_0941.JPG,4029,1002
DJI_0941.JPG,4057,1161
DJI_0941.JPG,4148,1012
DJI_0941.JPG,4030,1483
DJI_0941.JPG,4092,1016
DJI_0941.JPG,4122,1041
DJI_0941.JPG,4094,1125
DJI_0941.JPG,4036,1200
DJI_0941.JPG,4075,993
DJI_0941.JPG,4041,1064
DJI_0941.JPG,4050,982
DJI_0941.JPG,4054,1105
DJI_0941.JPG,4027,1545
DJI_0941.JPG,4154,982
DJI_0941.JPG,4128,1004
DJI_0941.JPG,4018,1126
DJI_0941.JPG,4051,1033
DJI_0941.JPG,4074,1051
DJI_0941.JPG,4088,1042
DJI_0941.JPG,4055,1530
DJI_0941.JPG,4076,1518
DJI_0941.JPG,4076,1033
DJI_0941.JPG,4084,1002
DJI_0941.JPG,4036,1106
DJI_0941.JPG,4043,1047
DJI_0941.JPG,4040,990
DJI_0941.JPG,2946,2093
DJI_0941.JPG,2922,2209
DJI_0941.JPG,2945,2115
DJI_0941.JPG,2925,2132
DJI_0941.JPG,2896,2201
DJI_0941.JPG,2769,1986
DJI_0941.JPG,2899,2108
DJI_0941.JPG,4418,2826
DJI_0941.JPG,4424,2868
DJI_0941.JPG,4452,2863
DJI_0941.JPG,4597,2786
DJI_0941.JPG,4512,2612
DJI_0941.JPG,4496,2665
DJI_0941.JPG,4520,2771
DJI_0941.JPG,4432,2931
DJI_0941.JPG,4458,2965
DJI_0941.JPG,4505,2781
DJI_0941.JPG,4459,2716
DJI_0941.JPG,4496,2731
DJI_0941.JPG,4464,2898
DJI_0941.JPG,4452,2847
DJI_0941.JPG,4504,2921
DJI_0941.JPG,4526,2955
DJI_0941.JPG,4467,2874
DJI_0941.JPG,4604,3051
DJI_0941.JPG,4510,2821
DJI_0941.JPG,4478,2942
DJI_0941.JPG,4544,2995
DJI_0941.JPG,4451,2637
DJI_0941.JPG,4439,2803
DJI_0941.JPG,4519,2716
DJI_0941.JPG,4564,2802
DJI_0941.JPG,4557,2928
DJI_0941.JPG,4468,2606
DJI_0941.JPG,4428,2815
DJI_0941.JPG,4501,2808
DJI_0941.JPG,4540,2948
DJI_0941.JPG,4482,2877
DJI_0941.JPG,4458,2747
DJI_0941.JPG,4451,2935
DJI_0941.JPG,4579,2800
DJI_0941.JPG,4506,2904
DJI_0941.JPG,4452,2916
DJI_0942.JPG,1628,622
DJI_0942.JPG,1622,479
DJI_0942.JPG,1802,203
DJI_0942.JPG,2625,767
DJI_0942.JPG,3869,589
DJI_0942.JPG,3899,527
DJI_0942.JPG,3910,595
DJI_0942.JPG,3965,479
DJI_0942.JPG,3930,499
DJI_0942.JPG,3975,492
DJI_0942.JPG,3929,549
DJI_0942.JPG,3859,552
DJI_0942.JPG,3978,504
DJI_0942.JPG,3839,609
DJI_0942.JPG,3913,525
DJI_0942.JPG,2332,1003
DJI_0942.JPG,2342,1099
DJI_0942.JPG,2374,1061
DJI_0942.JPG,2304,1083
DJI_0942.JPG,2374,1043
DJI_0942.JPG,2348,966
DJI_0942.JPG,2341,990
DJI_0942.JPG,2334,1054
DJI_0942.JPG,2387,931
DJI_0942.JPG,2653,1067
DJI_0942.JPG,2677,952
DJI_0942.JPG,2479,1081
DJI_0942.JPG,2447,1073
DJI_0942.JPG,2579,915
DJI_0942.JPG,2604,1140
DJI_0942.JPG,2709,1037
DJI_0942.JPG,2650,1115
DJI_0942.JPG,2420,1325
DJI_0942.JPG,2556,1149
DJI_0942.JPG,2591,1096
DJI_0942.JPG,2677,1069
DJI_0942.JPG,2568,1073
DJI_0942.JPG,2568,1104
DJI_0942.JPG,2470,1325
DJI_0942.JPG,2633,1023
DJI_0942.JPG,2537,997
DJI_0942.JPG,2527,1131
DJI_0942.JPG,2459,1368
DJI_0942.JPG,2612,899
DJI_0942.JPG,2583,1013
DJI_0942.JPG,2423,1142
DJI_0942.JPG,2537,1053
DJI_0942.JPG,2658,959
DJI_0942.JPG,2712,972
DJI_0942.JPG,2546,1034
DJI_0942.JPG,2414,1082
DJI_0942.JPG,2622,952
DJI_0942.JPG,2650,1003
DJI_0942.JPG,2441,985
DJI_0942.JPG,2532,1070
DJI_0942.JPG,2473,1368
DJI_0942.JPG,2429,1378
DJI_0942.JPG,2484,1043
DJI_0942.JPG,2491,1081
DJI_0942.JPG,2417,973
DJI_0942.JPG,2423,1183
DJI_0942.JPG,2469,840
DJI_0942.JPG,2635,931
DJI_0942.JPG,2541,965
DJI_0942.JPG,2644,988
DJI_0942.JPG,2514,1009
DJI_0942.JPG,2561,1042
DJI_0942.JPG,2617,1088
DJI_0942.JPG,2426,942
DJI_0942.JPG,2682,1018
DJI_0942.JPG,2428,1340
DJI_0942.JPG,2415,1370
DJI_0942.JPG,2539,1083
DJI_0942.JPG,2594,977
DJI_0942.JPG,2580,1084
DJI_0942.JPG,2499,948
DJI_0942.JPG,2534,1146
DJI_0942.JPG,2630,978
DJI_0942.JPG,2488,1183
DJI_0942.JPG,2470,1351
DJI_0942.JPG,2443,1327
DJI_0942.JPG,2474,1177
DJI_0942.JPG,2467,996
DJI_0942.JPG,2595,1116
DJI_0942.JPG,2426,1039
DJI_0942.JPG,2412,1043
DJI_0942.JPG,2628,1049
DJI_0942.JPG,2536,893
DJI_0942.JPG,2490,838
DJI_0942.JPG,2463,1012
DJI_0942.JPG,2547,1160
